Prompt,Response
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock AB350M Pro4

**Company:** Asrock

**Socket:** AM4

**Chipset:** AMD B350

**Max RAM Speed:** 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** 2.5-inch SSD, M.2 NVMe

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus H170M-Plus

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel H170

**Max RAM Speed:** DDR4 2133MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (NVMe/SATA), PCIe x4

**Supported Form Factors:** M.2 (SATA/PCIe)

**Form Factor:** Micro-ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte X570I Aorus Pro Wifi

**Company:** Gigabyte

**Socket:** AM4

**Chipset:** AMD X570

**Max RAM Speed:** 4600MHz (Dual Channel)

**Memory Type:** DDR4

**Supported Storage Interfaces:** M.2 NVMe SSD, SATA III, UFS

**Supported Form Factors:** mSATA, SATA III, PCIe x4, PCIe x2

**Form Factor:** Mini-ITX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI Z370 PC Pro

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel Z370

**Max RAM Speed:** DDR4-2666

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2, U.2

**Supported Form Factors:** mSATA, M.2 (Key E & M), U.2

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI B350 Tomahawk

**Company:** MSI

**Socket:** AM4

**Chipset:** AMD B350

**Max RAM Speed:** 3200 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, USB-C

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI B350M Pro-VDH

**Company:** MSI

**Socket:** AM4

**Chipset:** AMD B350

**Max RAM Speed:** 3200MHz (or PC4-25600)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, M.2 SATA

**Supported Form Factors:** M.2, U.2

**Form Factor:** Micro-ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-H270-Gaming 3

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel H270

**Max RAM Speed:** DDR4-2666

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2, PCIe NVMe

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD, mSATA SSD

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus X99-Deluxe II

**Company:** Asus

**Socket:** LGA 2011-3

**Chipset:** Intel X99

**Max RAM Speed:** DDR4 2400MHz (OC), DDR4 2133MHz (BIOS)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2, UEFI

**Supported Form Factors:** AHCI, RAID

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus Prime B250M-Plus

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel B250

**Max RAM Speed:** DDR4 2400 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, M.2 SATA

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD, mSATA SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI B250M Mortar

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel B250

**Max RAM Speed:** 2400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe

**Supported Form Factors:** M.2 SSD, U.2

**Form Factor:** Micro-ATX
"
I need a motherboard of Biostar - low power range,"**Motherboard Name:** Biostar H110MHV3

**Company:** Biostar

**Socket:** LGA 1151

**Chipset:** Intel H110

**Max RAM Speed:** DDR4-2400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (SATA and PCIe)

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock B450M-HDV

**Company:** Asrock

**Socket:** AM4

**Chipset:** AMD B450

**Max RAM Speed:** 3200 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x4

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus B150M-Plus

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel B150

**Max RAM Speed:** DDR4 2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe x2

**Supported Form Factors:** 2.5"" and 3.5""

**Form Factor:** Micro-ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI B150M Night Elf

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel B150

**Max RAM Speed:** DDR4-2400 (assuming this is the maximum supported RAM speed)

**Memory Type:** DDR4 (since it's a modern motherboard with a DDR4 socket)

**Supported Storage Interfaces:** SATA III, M.2 (assuming this is what the motherboard supports)

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock Z270 Pro4

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel Z270

**Max RAM Speed:** DDR4 3866 MHz (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x4

**Supported Form Factors:** M.2, U.2, SATA

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-H110M-S2PH

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel H110

**Max RAM Speed:** 2400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, M.2 SATA

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD, mSATA SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-Z270-Gaming K3

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel Z270

**Max RAM Speed:** DDR4 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe x4, M.2 (Key A), M.2 (Key M)

**Supported Form Factors:** AHCI, RAID, NVMe

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus Prime Z270-K

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel Z270

**Max RAM Speed:** DDR4-3866MHz (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe x4, M.2 (Key A/B), U.2

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus TUF B360M-Plus Gaming

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel B360

**Max RAM Speed:** DDR4 2400 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, USB

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-AB350M-DS3H

**Company:** Gigabyte

**Socket:** AM4

**Chipset:** AMD B350

**Max RAM Speed:** 3200 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** M.2, U.2, SATA

**Form Factor:** Micro-ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock Z370 Extreme4

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel Z370

**Max RAM Speed:** DDR4 3200(O.C.)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (NVMe), U.2

**Supported Form Factors:** M.2

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock Z390 Phantom Gaming 4

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel Z390

**Max RAM Speed:** DDR4-4600 (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** 2.5"", M.2

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Strix Z390-H Gaming

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel Z390

**Max RAM Speed:** DDR4 3200 MHz (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** 

**Supported Form Factors:** 

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus EX-H110M-V

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel H110

**Max RAM Speed:** DDR4 2133 MHz

**Memory Type:** DDR4 SDRAM

**Supported Storage Interfaces:** SATA III, PCIe x2

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI B150 Gaming M3

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel B150

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** 2.5"", mSATA, SATA DOM

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock B250 Pro4

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel B250

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (NVMe/SATA), U.2

**Supported Form Factors:** 2.5"", mSATA

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus TUF B450M-Pro Gaming

**Company:** Asus

**Socket:** AM4

**Chipset:** AMD B450

**Max RAM Speed:** 3200 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** 2.5-inch SATA HDD, M.2 NVMe SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI MPG X570 Gaming Pro Carbon Wifi

**Company:** MSI

**Socket:** AM4

**Chipset:** AMD X570

**Max RAM Speed:** 3200 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** M.2, U.2, SATA

**Form Factor:** ATX
"
I need a motherboard of Biostar - low power range,"**Motherboard Name:** Biostar H110MHC

**Company:** Biostar

**Socket:** LGA 1151

**Chipset:** Intel H110

**Max RAM Speed:** DDR4-2133 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (SATA and PCIe)

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
I need a motherboard of Biostar - low power range,"**Motherboard Name:** Biostar Hi-Fi A70U3P Rev. 1.0

**Company:** Biostar

**Socket:** FM2+

**Chipset:** AMD A70M

**Max RAM Speed:** 1866 MHz

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, M.2, PCIe NVMe

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI MPG Z390 Gaming Edge AC

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel Z390

**Max RAM Speed:** DDR4 4600MHz (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** 2.5"" HDD, M.2 NVMe SSD

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte Z370 Aorus Ultra Gaming

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel Z370

**Max RAM Speed:** DDR4 4600

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe NVMe

**Supported Form Factors:** M.2 SSD, U.2 SSD

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI X370 Gaming Plus

**Company:** MSI

**Socket:** AM4

**Chipset:** AMD X370

**Max RAM Speed:** 3200MHz (since it's an AMD X370 chipset)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe x4

**Supported Form Factors:** 2.5-inch and 3.5-inch hard drives and SSDs, M.2 NVMe SSDs

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI B250M Pro-VD

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel B250

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (SATA and PCIe)

**Supported Form Factors:** 2.5"" SSD, 3.5"" HDD

**Form Factor:** Micro-ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI Z170A Gaming M3

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel Z170

**Max RAM Speed:** DDR4-3400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** 2.5-inch and mSATA for SSDs; 3.5-inch for HDDs

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Striker II Extreme

**Company:** Asus

**Socket:** LGA 775

**Chipset:** Nvidia nForce 790i Ultra SLI

**Max RAM Speed:** DDR3-1333

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA II, PCIe

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock A320M-DVS R4.0

**Company:** Asrock

**Socket:** AM4

**Chipset:** AMD A320

**Max RAM Speed:** 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x4

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** Micro-ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock A320M-DGS

**Company:** Asrock

**Socket:** AM4

**Chipset:** AMD A320

**Max RAM Speed:** DDR4 2400 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA6Gb/s, M.2 (Key E), USB-C

**Supported Form Factors:** Micro-ATX, Mini-ITX

**Form Factor:** Micro-ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-B250-HD3

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel B250

**Max RAM Speed:** DDR4 2400 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2, PCIe NVMe

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-B150M-HD3

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel B150

**Max RAM Speed:** DDR4 2400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (SATA and PCIe), USB

**Supported Form Factors:** 2.5"" HDD, mSATA SSD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Maximus III Gene

**Company:** Asus

**Socket:** LGA 1156

**Chipset:** Intel P55

**Max RAM Speed:** DDR3 2200MHz

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA II, eSATA, IDE

**Supported Form Factors:** 2.5-inch (Hard Disk Drive), 1.8-inch (Solid State Drive)

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus Prime H270-Pro

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel H270

**Max RAM Speed:** DDR4 2400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (NVMe), PCIe

**Supported Form Factors:** 2.5"" HDD, M.2 SSD

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus Prime H310M-A R2.0

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel H310

**Max RAM Speed:** DDR4 2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, M.2 SATA

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock AB350M-HDV

**Company:** Asrock

**Socket:** AM4

**Chipset:** AMD B350

**Max RAM Speed:** 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (SATA & PCIe), UEFI

**Supported Form Factors:** 2.5"" HDD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI A320M Pro-VH Plus

**Company:** MSI

**Socket:** AM4

**Chipset:** AMD A320

**Max RAM Speed:** DDR4 3600 (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe NVMe

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock H110M-DGS

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel H110

**Max RAM Speed:** 2133 MHz (assuming this is a common maximum RAM speed for an Intel H110 chipset)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA, M.2

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Rampage Formula

**Company:** Asus

**Socket:** LGA 775

**Chipset:** Intel X48

**Max RAM Speed:** DDR2-1066

**Memory Type:** DDR2

**Supported Storage Interfaces:** SATA II, IDE, eSATA

**Supported Form Factors:** 3.5"", 2.5""

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus TUF B350M-Plus Gaming

**Company:** Asus

**Socket:** AM4

**Chipset:** AMD B350

**Max RAM Speed:** 3200 MHz (according to Asus' specs)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x4

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte Z370 Aorus Gaming 3

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel Z370

**Max RAM Speed:** DDR4 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** 2.5"", M.2

**Form Factor:** ATX
"
I need a motherboard of Fujitsu - low power range,"**Motherboard Name:** Fujitsu D3400-B2

**Company:** Fujitsu

**Socket:** LGA 1151

**Chipset:** Intel H110

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x4

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD, PCIe SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of MSI - mid power range,"**Motherboard Name:** MSI Z270 PC Mate

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel Z270

**Max RAM Speed:** DDR4-3200

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe x4, M.2

**Supported Form Factors:** HDD, SSD, M.2

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock Fatal1ty 990FX Killer

**Company:** Asrock

**Socket:** AM3+

**Chipset:** AMD 990FX

**Max RAM Speed:** DDR3 2400

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, SATA II, IDE

**Supported Form Factors:** 2.5-inch and 3.5-inch hard drives, SSDs

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Rampage III Gene

**Company:** Asus

**Socket:** LGA 1366

**Chipset:** Intel X58

**Max RAM Speed:** DDR3 2600 (OC)

**Memory Type:** DDR3 SDRAM

**Supported Storage Interfaces:** SATA II, SATA III, PCIe x4

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI B350M Mortar

**Company:** MSI

**Socket:** AM4

**Chipset:** AMD B350

**Max RAM Speed:** 3200 MHz (dual-channel)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus Prime Z370-A

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel Z370

**Max RAM Speed:** DDR4 4800MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2 NVMe

**Supported Form Factors:** U.2, M.2

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI H110M PRO-VH

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel H110

**Max RAM Speed:** DDR4 2133 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** Micro-ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI B350 Gaming Plus

**Company:** MSI

**Socket:** AM4

**Chipset:** AMD B350

**Max RAM Speed:** DDR4 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x4

**Supported Form Factors:** 2.5-inch HDD, mSATA SSD, M.2 SSD

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock B450M Pro4

**Company:** Asrock

**Socket:** AM4

**Chipset:** AMD B450

**Max RAM Speed:** 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Strix Z370-E Gaming

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel Z370

**Max RAM Speed:** 2400MHz (dual-channel) / 2666MHz (single-channel)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, U.2 NVMe, USB-C, PCIe 3.0 x4 for NVMe/SATA RAID

**Supported Form Factors:** M.2, SATA, USB-A, USB-C, HDMI, DisplayPort

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Rampage IV Gene

**Company:** Asus

**Socket:** LGA 2011

**Chipset:** Intel X79

**Max RAM Speed:** DDR3 3200 MHz

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, PCIe, M.2

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** Micro-ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock X370 Taichi

**Company:** Asrock

**Socket:** AM4

**Chipset:** AMD X370

**Max RAM Speed:** 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** M.2, U.2, SATA III

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-A320M-HD2

**Company:** Gigabyte

**Socket:** AM4

**Chipset:** AMD A320

**Max RAM Speed:** 3200 MHz (JEDEC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe

**Supported Form Factors:** M.2 (SATA and PCIe), UEFI

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus EX-B250-V7

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel B250

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4 SDRAM

**Supported Storage Interfaces:** SATA III, M.2 NVMe

**Supported Form Factors:** 

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI 970 Gaming

**Company:** MSI

**Socket:** AM3+

**Chipset:** AMD 970

**Max RAM Speed:** DDR-1866

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, PCIe x4, M.2 (key E)

**Supported Form Factors:** AHCI, RAID

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock 970M Pro3

**Company:** Asrock

**Socket:** AM3+

**Chipset:** AMD 970

**Max RAM Speed:** DDR3-1866

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA II, SATA III, PCIe x2

**Supported Form Factors:** 2.5"" HDD, SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - mid power range,"**Motherboard Name:** Asus ROG Strix Z270H Gaming

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel Z270

**Max RAM Speed:** DDR4-3200

**Memory Type:** DDR4

**Supported Storage Interfaces:** M.2 NVMe SSD, SATA III, USB-C

**Supported Form Factors:** M.2, U.2

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-Z170-D3H

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel Z170

**Max RAM Speed:** DDR4 2400MHz (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus B150M-A/M.2

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel B150

**Max RAM Speed:** DDR4 2400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (SATA and PCIe)

**Supported Form Factors:** 2.5"", M.2

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Maximus V Extreme

**Company:** Asus

**Socket:** LGA 1155

**Chipset:** Intel Z77

**Max RAM Speed:** 2400 MHz (OC)

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, PCIe, USB

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** E-ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI Z270 Gaming Plus

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel Z270

**Max RAM Speed:** DDR4 3200 (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** ATX
"
I need a motherboard of Biostar - low power range,"**Motherboard Name:** Biostar TB250-BTC

**Company:** Biostar

**Socket:** LGA 1151

**Chipset:** Intel B250

**Max RAM Speed:** DDR4 2400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** M.2, mSATA, SATA

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Maximus III Formula

**Company:** Asus

**Socket:** LGA 1156

**Chipset:** Intel P55

**Max RAM Speed:** DDR3-2200

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA II, eSATA, PCIe x4

**Supported Form Factors:** 2.5-inch and 3.5-inch hard drives, SSDs

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-B150-HD3

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel B150

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (NVMe/SATA), UEFI Flash

**Supported Form Factors:** 

**Form Factor:** ATX
"
